group,names,logfoldchanges,cell.type,organ
4,ALPL,2.193078,Cholangiocytes,Liver
4,ALPL,2.193078,Cholangiocytes,Liver
4,ALPL,2.193078,Cholangiocytes,Liver
4,IL18R1,2.0317056,NK cells,Immune system
4,IL18R1,2.0317056,NK cells,Immune system
4,IL18R1,2.0317056,NK cells,Immune system
4,IL18R1,2.0317056,NK cells,Immune system
4,IL18R1,2.0317056,T cells,Immune system
4,IL18R1,2.0317056,T cells,Immune system
4,IL18R1,2.0317056,T cells,Immune system
4,IL18R1,2.0317056,T cells,Immune system
4,MX1,2.0060186,Monocytes,Immune system
4,MX1,2.0060186,Monocytes,Immune system
4,CCL20,2.5719023,T cells,Immune system
4,HNF1B,3.3151522,Cholangiocytes,Liver
4,HNF1B,3.3151522,Hepatoblasts,Liver
4,BIRC3,2.355775,B cells,Immune system
4,BIRC3,2.355775,B cells,Immune system
4,BIRC3,2.355775,B cells,Immune system
4,BIRC3,2.355775,B cells,Immune system
4,BIRC3,2.355775,B cells,Immune system
4,BIRC3,2.355775,B cells naive,Immune system
4,BIRC3,2.355775,B cells naive,Immune system
4,BIRC3,2.355775,B cells naive,Immune system
4,BIRC3,2.355775,B cells naive,Immune system
4,BIRC3,2.355775,B cells naive,Immune system
4,SNCAIP,2.2940626,Basophils,Immune system
4,SNCAIP,2.2940626,Basophils,Immune system
4,SNCAIP,2.2940626,Basophils,Immune system
4,A4GALT,2.8403013,Mast cells,Immune system
4,A4GALT,2.8403013,Mast cells,Immune system
4,A4GALT,2.8403013,Mast cells,Immune system
4,LGALS2,2.3377142,Cholangiocytes,Liver
4,LGALS2,2.3377142,Cholangiocytes,Liver
4,SAMD5,2.3796034,Hepatocytes,Liver
4,SAMD5,2.3796034,Hepatocytes,Liver
4,SAMD5,2.3796034,Hepatocytes,Liver
4,CARD6,2.1915455,Plasmacytoid dendritic cells,Immune system
4,CARD6,2.1915455,Plasmacytoid dendritic cells,Immune system
5,FTL,2.706964,Dendritic cells,Immune system
5,FTL,2.706964,Dendritic cells,Immune system
5,FTL,2.706964,Dendritic cells,Immune system
5,FTL,2.706964,Dendritic cells,Immune system
5,FTL,2.706964,Kupffer cells,Liver
5,FTL,2.706964,Kupffer cells,Liver
5,FTL,2.706964,Kupffer cells,Liver
5,FTL,2.706964,Kupffer cells,Liver
5,APOB,2.6282628,Hepatocytes,Liver
5,APOB,2.6282628,Hepatocytes,Liver
5,APOB,2.6282628,Hepatocytes,Liver
5,APOB,2.6282628,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,FGA,2.4544692,Hepatocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Cholangiocytes,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatic stellate cells,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatoblasts,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,ALB,2.312987,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGB,2.2827156,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,FGL1,2.212107,Hepatocytes,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,RELN,2.3493001,Hepatic stellate cells,Liver
5,TUBB,2.2757077,Gamma delta T cells,Immune system
5,AKR1C1,2.0191262,Hepatocytes,Liver
5,PCNA,2.8509986,Gamma delta T cells,Immune system
5,PCNA,2.8509986,Gamma delta T cells,Immune system
5,PCNA,2.8509986,Gamma delta T cells,Immune system
5,CEBPA,2.038622,Basophils,Immune system
5,CEBPA,2.038622,Basophils,Immune system
5,CEBPA,2.038622,Hepatoblasts,Liver
5,CEBPA,2.038622,Hepatoblasts,Liver
5,CEBPA,2.038622,Hepatocytes,Liver
5,CEBPA,2.038622,Hepatocytes,Liver
5,TYMS,2.2134664,Gamma delta T cells,Immune system
5,TYMS,2.2134664,Gamma delta T cells,Immune system
5,COL1A1,2.7091954,Hepatic stellate cells,Liver
5,COL1A1,2.7091954,Hepatic stellate cells,Liver
5,COL1A1,2.7091954,Hepatic stellate cells,Liver
5,COL3A1,2.423427,Hepatic stellate cells,Liver
5,COL3A1,2.423427,Hepatic stellate cells,Liver
5,COL3A1,2.423427,Hepatic stellate cells,Liver
5,COL3A1,2.423427,Hepatic stellate cells,Liver
5,COL1A2,2.5038362,Hepatic stellate cells,Liver
5,COL1A2,2.5038362,Hepatic stellate cells,Liver
5,COL1A2,2.5038362,Hepatic stellate cells,Liver
5,SOX9,2.3042052,Cholangiocytes,Liver
5,SOX9,2.3042052,Cholangiocytes,Liver
5,SOX9,2.3042052,Cholangiocytes,Liver
5,CYGB,2.0936697,Hepatic stellate cells,Liver
5,CLDN4,2.143925,Cholangiocytes,Liver
5,CLDN4,2.143925,Cholangiocytes,Liver
5,CLDN4,2.143925,Cholangiocytes,Liver
5,CLDN4,2.143925,Cholangiocytes,Liver
6,PRKCA,3.2917411,Plasmacytoid dendritic cells,Immune system
6,PRKCA,3.2917411,Plasmacytoid dendritic cells,Immune system
6,PRKCA,3.2917411,Plasmacytoid dendritic cells,Immune system
6,PRKCA,3.2917411,Plasmacytoid dendritic cells,Immune system
6,TOP2A,3.1341884,Gamma delta T cells,Immune system
6,TOP2A,3.1341884,Gamma delta T cells,Immune system
6,TOP2A,3.1341884,Gamma delta T cells,Immune system
6,DENND5B,2.3574045,B cells memory,Immune system
6,DENND5B,2.3574045,B cells memory,Immune system
6,DENND5B,2.3574045,B cells memory,Immune system
6,DENND5B,2.3574045,Plasma cells,Immune system
6,DENND5B,2.3574045,Plasma cells,Immune system
6,DENND5B,2.3574045,Plasma cells,Immune system
6,HNF4A,2.4646606,Hepatoblasts,Liver
6,HNF4A,2.4646606,Hepatoblasts,Liver
6,HNF4A,2.4646606,Hepatocytes,Liver
6,HNF4A,2.4646606,Hepatocytes,Liver
6,CADM1,2.3609078,Dendritic cells,Immune system
6,CADM1,2.3609078,Dendritic cells,Immune system
6,CADM1,2.3609078,Dendritic cells,Immune system
6,CADM1,2.3609078,Dendritic cells,Immune system
6,CADM1,2.3609078,Dendritic cells,Immune system
6,MGST2,2.2945704,Mast cells,Immune system
6,MGST2,2.2945704,Mast cells,Immune system
6,MME,3.23622,B cells,Immune system
6,MME,3.23622,B cells,Immune system
6,MME,3.23622,B cells,Immune system
6,MME,3.23622,B cells naive,Immune system
6,MME,3.23622,B cells naive,Immune system
6,MME,3.23622,B cells naive,Immune system
6,MME,3.23622,Neutrophils,Immune system
6,MME,3.23622,Neutrophils,Immune system
6,MME,3.23622,Neutrophils,Immune system
6,LRP5,2.3865058,Hepatocytes,Liver
6,LRP5,2.3865058,Hepatocytes,Liver
6,LRP5,2.3865058,Hepatocytes,Liver
6,SUPT3H,2.164505,Basophils,Immune system
6,SUPT3H,2.164505,Basophils,Immune system
6,SUPT3H,2.164505,Basophils,Immune system
6,SUPT3H,2.164505,Basophils,Immune system
6,TSPAN9,2.1677742,Megakaryocytes,Immune system
6,TSPAN9,2.1677742,Megakaryocytes,Immune system
6,TSPAN9,2.1677742,Megakaryocytes,Immune system
6,TSPAN9,2.1677742,Megakaryocytes,Immune system
6,TSPAN9,2.1677742,Megakaryocytes,Immune system
6,TULP3,2.6672013,Basophils,Immune system
6,TULP3,2.6672013,Basophils,Immune system
6,IL17RB,3.0542834,Nuocytes,Immune system
6,IL17RB,3.0542834,Nuocytes,Immune system
6,IL17RB,3.0542834,Nuocytes,Immune system
6,IL17RB,3.0542834,Nuocytes,Immune system
6,IL17RB,3.0542834,Plasmacytoid dendritic cells,Immune system
6,IL17RB,3.0542834,Plasmacytoid dendritic cells,Immune system
6,IL17RB,3.0542834,Plasmacytoid dendritic cells,Immune system
6,IL17RB,3.0542834,Plasmacytoid dendritic cells,Immune system
6,ZBTB46,2.489288,Dendritic cells,Immune system
6,ZBTB46,2.489288,Dendritic cells,Immune system
6,ZBTB46,2.489288,Dendritic cells,Immune system
6,ZBTB46,2.489288,Dendritic cells,Immune system
6,ZBTB46,2.489288,Dendritic cells,Immune system
6,FOXM1,3.8379433,Hepatoblasts,Liver
6,FOXM1,3.8379433,Hepatoblasts,Liver
6,NUSAP1,3.405595,Gamma delta T cells,Immune system
6,NUSAP1,3.405595,Gamma delta T cells,Immune system
6,NUSAP1,3.405595,Gamma delta T cells,Immune system
6,ASPM,2.3028295,Gamma delta T cells,Immune system
6,ASPM,2.3028295,Gamma delta T cells,Immune system
6,ASPM,2.3028295,Gamma delta T cells,Immune system
6,BCL7A,2.6903005,B cells naive,Immune system
6,BCL7A,2.6903005,B cells naive,Immune system
6,FAM198B,2.7297645,Mast cells,Immune system
6,FAM198B,2.7297645,Mast cells,Immune system
6,FAM198B,2.7297645,Mast cells,Immune system
6,FAM198B,2.7297645,Mast cells,Immune system
6,CENPF,2.1766136,Gamma delta T cells,Immune system
6,CENPF,2.1766136,Gamma delta T cells,Immune system
6,CENPF,2.1766136,Gamma delta T cells,Immune system
6,CENPF,2.1766136,Gamma delta T cells,Immune system
6,FGFR4,2.442109,Hepatocytes,Liver
6,FGFR4,2.442109,Hepatocytes,Liver
6,LEF1,2.5379221,T cells,Immune system
6,LEF1,2.5379221,T cells,Immune system
6,LEF1,2.5379221,T cells,Immune system
6,LEF1,2.5379221,T memory cells,Immune system
6,LEF1,2.5379221,T memory cells,Immune system
6,LEF1,2.5379221,T memory cells,Immune system
6,CLEC2D,2.172855,NK cells,Immune system
6,CLEC2D,2.172855,NK cells,Immune system
6,CLEC2D,2.172855,T cells,Immune system
6,CLEC2D,2.172855,T cells,Immune system
6,GNG7,2.4719748,B cells memory,Immune system
6,GNG7,2.4719748,B cells memory,Immune system
6,GNG7,2.4719748,Plasma cells,Immune system
6,GNG7,2.4719748,Plasma cells,Immune system
6,TROAP,4.5468,Gamma delta T cells,Immune system
6,KRT19,2.1469162,Cholangiocytes,Liver
6,KRT19,2.1469162,Cholangiocytes,Liver
6,KRT19,2.1469162,Cholangiocytes,Liver
6,KRT19,2.1469162,Cholangiocytes,Liver
6,LAMA5,2.3208551,Basophils,Immune system
6,MUM1,2.0904408,B cells,Immune system
6,TCF7,2.3502674,Natural killer T cells,Immune system
6,TCF7,2.3502674,T cells,Immune system
6,TCF7,2.3502674,T memory cells,Immune system
6,CD8B,3.1940405,T cells,Immune system
6,CD8B,3.1940405,T cells,Immune system
6,CD8B,3.1940405,T cells,Immune system
6,CCNB1,2.6661534,Gamma delta T cells,Immune system
6,CCNB1,2.6661534,Gamma delta T cells,Immune system
6,CCNB1,2.6661534,Gamma delta T cells,Immune system
6,BIRC5,2.596425,Gamma delta T cells,Immune system
6,BIRC5,2.596425,Gamma delta T cells,Immune system
6,BIRC5,2.596425,Gamma delta T cells,Immune system
6,MKI67,2.3340666,Gamma delta T cells,Immune system
6,MKI67,2.3340666,Gamma delta T cells,Immune system
6,MKI67,2.3340666,Gamma delta T cells,Immune system
6,PPL,2.0958917,Dendritic cells,Immune system
6,PPL,2.0958917,Dendritic cells,Immune system
6,PPL,2.0958917,Dendritic cells,Immune system
6,TLR2,2.0037525,Macrophages,Immune system
6,TLR2,2.0037525,Macrophages,Immune system
6,TLR2,2.0037525,Macrophages,Immune system
6,TLR2,2.0037525,Macrophages,Immune system
6,TLR2,2.0037525,Neutrophils,Immune system
6,TLR2,2.0037525,Neutrophils,Immune system
6,TLR2,2.0037525,Neutrophils,Immune system
6,TLR2,2.0037525,Neutrophils,Immune system
6,ENO2,3.1310554,Mast cells,Immune system
6,ENO2,3.1310554,Mast cells,Immune system
6,ENO2,3.1310554,Mast cells,Immune system
6,UBE2C,2.2975967,Gamma delta T cells,Immune system
6,UBE2C,2.2975967,Gamma delta T cells,Immune system
6,ABCB9,2.6732686,Plasma cells,Immune system
6,ABCB9,2.6732686,Plasma cells,Immune system
6,ABCB9,2.6732686,Plasma cells,Immune system
6,HVCN1,2.0617201,B cells,Immune system
6,VDR,2.7824786,Hepatocytes,Liver
6,VDR,2.7824786,Hepatocytes,Liver
6,VDR,2.7824786,Hepatocytes,Liver
6,VDR,2.7824786,Kupffer cells,Liver
6,VDR,2.7824786,Kupffer cells,Liver
6,VDR,2.7824786,Kupffer cells,Liver
6,HS3ST1,2.14716,Mast cells,Immune system
6,HS3ST1,2.14716,Mast cells,Immune system
6,HS3ST1,2.14716,Mast cells,Immune system
6,HS3ST1,2.14716,Mast cells,Immune system
6,SYP,2.3969064,Hepatic stellate cells,Liver
6,SYP,2.3969064,Hepatic stellate cells,Liver
6,SYP,2.3969064,Megakaryocytes,Immune system
6,SYP,2.3969064,Megakaryocytes,Immune system
6,ITGB4,2.0495605,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Cholangiocytes,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatic stellate cells,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatoblasts,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,ALB,4.6323,Hepatocytes,Liver
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Dendritic cells,Immune system
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Hepatocytes,Liver
7,SERPINA1,3.7853928,Monocytes,Immune system
7,SERPINA1,3.7853928,Monocytes,Immune system
7,SERPINA1,3.7853928,Monocytes,Immune system
7,SERPINA1,3.7853928,Monocytes,Immune system
7,SERPINA1,3.7853928,Monocytes,Immune system
7,SERPINA1,3.7853928,Monocytes,Immune system
7,SERPINA1,3.7853928,Monocytes,Immune system
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGA,4.4410067,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,FGB,3.6638923,Hepatocytes,Liver
7,ASS1,5.2050524,Dendritic cells,Immune system
7,ASS1,5.2050524,Dendritic cells,Immune system
7,ASS1,5.2050524,Dendritic cells,Immune system
7,ASS1,5.2050524,Dendritic cells,Immune system
7,ASS1,5.2050524,Dendritic cells,Immune system
7,ASS1,5.2050524,Dendritic cells,Immune system
7,ASS1,5.2050524,Hepatocytes,Liver
7,ASS1,5.2050524,Hepatocytes,Liver
7,ASS1,5.2050524,Hepatocytes,Liver
7,ASS1,5.2050524,Hepatocytes,Liver
7,ASS1,5.2050524,Hepatocytes,Liver
7,ASS1,5.2050524,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,FGG,3.6656296,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,AMBP,3.6080575,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,TAT,5.9803877,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,CYP2E1,4.636707,Hepatocytes,Liver
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,HP,4.8411293,Neutrophils,Immune system
7,PCK1,4.902667,Hepatocytes,Liver
7,PCK1,4.902667,Hepatocytes,Liver
7,PCK1,4.902667,Hepatocytes,Liver
7,PCK1,4.902667,Hepatocytes,Liver
7,PCK1,4.902667,Hepatocytes,Liver
7,PCK1,4.902667,Hepatocytes,Liver
7,PCK1,4.902667,Hepatocytes,Liver
7,APOA1,2.923236,Hepatocytes,Liver
7,APOA1,2.923236,Hepatocytes,Liver
7,APOA1,2.923236,Hepatocytes,Liver
7,APOA1,2.923236,Hepatocytes,Liver
7,APOA1,2.923236,Hepatocytes,Liver
7,APOA1,2.923236,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,APOC3,4.2470036,Hepatocytes,Liver
7,GC,3.8114178,Hepatocytes,Liver
7,GC,3.8114178,Hepatocytes,Liver
7,GC,3.8114178,Hepatocytes,Liver
7,GC,3.8114178,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,CYP3A4,4.861431,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,HAMP,4.822969,Hepatocytes,Liver
7,APOH,3.0296054,Hepatocytes,Liver
7,APOH,3.0296054,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,CYP2C9,4.185829,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,AZGP1,4.0910177,Hepatocytes,Liver
7,RHOB,3.8717349,Hepatocytes,Liver
7,RHOB,3.8717349,Hepatocytes,Liver
7,RHOB,3.8717349,Hepatocytes,Liver
7,RHOB,3.8717349,Hepatocytes,Liver
7,RHOB,3.8717349,Hepatocytes,Liver
7,RHOB,3.8717349,Hepatocytes,Liver
7,SERPINA6,3.637845,Hepatocytes,Liver
7,SERPINA6,3.637845,Hepatocytes,Liver
7,SERPINA6,3.637845,Hepatocytes,Liver
7,TFR2,3.3490355,Hepatocytes,Liver
7,TFR2,3.3490355,Hepatocytes,Liver
7,TTR,2.766679,Hepatocytes,Liver
7,TTR,2.766679,Hepatocytes,Liver
7,TTR,2.766679,Hepatocytes,Liver
7,TTR,2.766679,Hepatocytes,Liver
7,TTR,2.766679,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,FGL1,2.6958175,Hepatocytes,Liver
7,CYP2C8,3.8023627,Hepatocytes,Liver
7,CYP2C8,3.8023627,Hepatocytes,Liver
7,CYP2C8,3.8023627,Hepatocytes,Liver
7,CYP2C8,3.8023627,Hepatocytes,Liver
7,CYP2C8,3.8023627,Hepatocytes,Liver
7,CYP2C8,3.8023627,Hepatocytes,Liver
7,IL1RN,4.9583488,Monocytes,Immune system
7,IL1RN,4.9583488,Monocytes,Immune system
7,IL1RN,4.9583488,Monocytes,Immune system
7,IL1RN,4.9583488,Monocytes,Immune system
7,IL1RN,4.9583488,Monocytes,Immune system
7,IL1RN,4.9583488,Monocytes,Immune system
7,IFITM3,2.9187317,Monocytes,Immune system
7,IFITM3,2.9187317,Monocytes,Immune system
7,IFITM3,2.9187317,Monocytes,Immune system
7,IFITM3,2.9187317,Monocytes,Immune system
7,CP,3.0967638,Hepatocytes,Liver
7,CP,3.0967638,Hepatocytes,Liver
7,CP,3.0967638,Hepatocytes,Liver
7,CP,3.0967638,Hepatocytes,Liver
7,CP,3.0967638,Hepatocytes,Liver
7,CP,3.0967638,Hepatocytes,Liver
7,G6PC,3.5986397,Hepatocytes,Liver
7,G6PC,3.5986397,Hepatocytes,Liver
